record_id,delivery_id,package_type,vehicle_type,region,weather_condition,distance_km,distance_group,delivery_time_hours_clean,expected_time_hours_clean,delayed,delivery_status,delivery_rating,delivery_cost
12251,12251,clothing,van,central,rainy,30.1,0–49 km,5,8,no,delivered,3,380.25
12252,12252,documents,van,west,clear,198.1,150–199 km,5,8,no,delivered,3,1216.26
12253,12253,furniture,ev bike,north,stormy,154.4,150–199 km,9,5,yes,failed,2,923.46
12254,12254,groceries,scooter,central,clear,160.5,150–199 km,4,8,no,delivered,4,922.57
12255,12255,automobile parts,scooter,east,rainy,53.3,50–99 km,9,3,yes,delayed,2,378.09
12256,12256,documents,ev van,south,foggy,111.8,100–149 km,7,16,no,delivered,4,626.89
12257,12257,documents,bike,south,stormy,262.4,250+ km,10,24,no,delivered,4,1410.49
12258,12258,clothing,scooter,central,hot,185.8,150–199 km,7,5,yes,delayed,2,1085.47
12259,12259,pharmacy,ev bike,east,hot,258.6,250+ km,8,16,no,delivered,5,1377.99
12260,12260,fragile items,truck,south,clear,189.5,150–199 km,6,24,no,delivered,4,958.24
12261,12261,fragile items,scooter,south,stormy,172.7,150–199 km,13,16,no,delivered,4,886.39
12262,12262,documents,bike,central,rainy,269.7,250+ km,10,8,yes,delayed,2,1455.94
12263,12263,groceries,van,south,stormy,150.8,150–199 km,10,16,no,delivered,5,890.95
12264,12264,cosmetics,bike,east,cold,215.7,200–249 km,5,8,no,delivered,3,1198
12265,12265,electronics,truck,north,clear,36.6,0–49 km,4,16,no,delivered,4,246.57
12266,12266,cosmetics,van,south,cold,56.2,50–99 km,3,16,no,delivered,5,300.77
12267,12267,clothing,ev van,west,cold,137,100–149 km,2,16,no,delivered,5,748.6
12268,12268,electronics,ev bike,west,cold,103.7,100–149 km,3,24,no,delivered,5,522.37
12269,12269,clothing,van,central,clear,70.8,50–99 km,3,16,no,delivered,4,435.51
12270,12270,fragile items,truck,north,stormy,99.6,50–99 km,6,3,yes,delayed,3,641.27
12271,12271,cosmetics,ev bike,east,rainy,205.4,200–249 km,7,16,no,delivered,4,1137.88
12272,12272,fragile items,scooter,north,clear,193,150–199 km,8,24,no,delivered,5,966.29
12273,12273,cosmetics,truck,west,clear,36,0–49 km,2,24,no,delivered,4,321.12
12274,12274,fragile items,bike,north,clear,295.5,250+ km,6,8,no,delivered,4,1626.64
12275,12275,furniture,ev van,north,foggy,210.1,200–249 km,9,24,no,delivered,5,1052.48
12276,12276,fragile items,ev van,central,rainy,67.8,50–99 km,10,3,yes,delayed,3,490.91
12277,12277,electronics,ev van,north,clear,27,0–49 km,2,2,yes,delayed,3,306.23
12278,12278,pharmacy,scooter,central,foggy,266.8,250+ km,9,24,no,delivered,4,1403.84
12279,12279,cosmetics,ev bike,west,foggy,109.5,100–149 km,4,8,no,delivered,3,767.14
12280,12280,automobile parts,truck,east,foggy,69.8,50–99 km,4,8,no,delivered,4,453.47
12281,12281,groceries,ev van,north,stormy,85.3,50–99 km,7,8,no,delivered,4,555.96
12282,12282,clothing,bike,south,rainy,81.2,50–99 km,9,3,yes,delayed,2,525.15
12283,12283,cosmetics,van,south,rainy,233,200–249 km,8,24,no,delivered,4,1234.48
12284,12284,electronics,bike,south,rainy,193.7,150–199 km,7,24,no,delivered,3,1072.48
12285,12285,cosmetics,ev van,south,rainy,104.7,100–149 km,4,4,yes,delayed,3,643.64
12286,12286,cosmetics,scooter,north,cold,99.8,50–99 km,4,24,no,delivered,3,645.55
12287,12287,cosmetics,bike,south,stormy,287.1,250+ km,9,8,yes,failed,2,1586.62
12288,12288,documents,bike,north,clear,193.6,150–199 km,5,16,no,delivered,5,976.58
12289,12289,clothing,ev van,central,rainy,217.5,200–249 km,11,6,yes,delayed,2,1253.57
12290,12290,pharmacy,truck,central,clear,90.1,50–99 km,2,8,no,delivered,5,627.33
12291,12291,groceries,bike,south,cold,297.1,250+ km,8,16,no,delivered,5,1539.41
12292,12292,groceries,van,north,clear,224.2,200–249 km,10,6,yes,delayed,3,1283.35
12293,12293,clothing,van,central,clear,72.9,50–99 km,4,24,no,delivered,4,370.68
12294,12294,groceries,ev bike,north,stormy,276.7,250+ km,12,7,yes,failed,1,1553.89
12295,12295,fragile items,scooter,west,foggy,117.2,100–149 km,4,24,no,delivered,4,598.75
12296,12296,automobile parts,bike,north,rainy,21.3,0–49 km,4,16,no,delivered,4,145.92
12297,12297,groceries,ev bike,north,foggy,113.2,100–149 km,4,16,no,delivered,5,648.5
12298,12298,clothing,van,central,foggy,243.2,200–249 km,8,24,no,delivered,5,1226.59
12299,12299,electronics,bike,east,clear,130.4,100–149 km,7,4,yes,delayed,2,785.19
12300,12300,clothing,van,south,foggy,156.7,150–199 km,9,24,no,delivered,4,793.52
12301,12301,electronics,van,north,hot,145.3,100–149 km,5,16,no,delivered,5,740.57
12302,12302,cosmetics,scooter,west,cold,286.6,250+ km,9,16,no,delivered,5,1435.76
12303,12303,pharmacy,scooter,east,stormy,14.1,0–49 km,4,2,yes,delayed,2,152.06
12304,12304,fragile items,bike,north,clear,83.2,50–99 km,4,8,no,delivered,3,619.05
12305,12305,documents,ev van,west,hot,233.8,200–249 km,7,8,no,delivered,5,1294.59
12306,12306,fragile items,bike,east,rainy,18.9,0–49 km,6,16,no,delivered,3,106.98
12307,12307,clothing,truck,central,clear,104.4,100–149 km,2,16,no,delivered,4,669.48
12308,12308,documents,bike,west,hot,260.5,250+ km,5,8,no,delivered,5,1547.31
12309,12309,automobile parts,ev bike,east,rainy,30.7,0–49 km,4,2,yes,delayed,3,239.44
12310,12310,fragile items,van,north,stormy,50.3,50–99 km,4,8,no,delivered,3,368.72
12311,12311,pharmacy,ev van,south,stormy,98.6,50–99 km,7,8,no,delivered,5,719.6
12312,12312,pharmacy,bike,south,stormy,216.5,200–249 km,12,8,yes,failed,1,1277.57
12313,12313,cosmetics,scooter,central,foggy,111,100–149 km,7,24,no,delivered,4,558.57
12314,12314,fragile items,van,south,foggy,248.7,200–249 km,12,24,no,delivered,4,1359.87
12315,12315,documents,bike,east,clear,3.6,0–49 km,1,8,no,delivered,3,230.99
12316,12316,electronics,van,central,hot,20.3,0–49 km,1,16,no,delivered,4,102.61
12317,12317,clothing,van,north,hot,252.4,250+ km,10,16,no,delivered,3,1314.56
12318,12318,groceries,van,west,clear,115.7,100–149 km,5,8,no,delivered,3,733.55
12319,12319,documents,truck,central,hot,151.6,150–199 km,7,16,no,delivered,5,769.73
12320,12320,furniture,scooter,central,cold,271.9,250+ km,6,24,no,delivered,5,1433.48
12321,12321,clothing,scooter,east,hot,41.1,0–49 km,3,16,no,delivered,5,228.57
12322,12322,pharmacy,van,south,rainy,188.7,150–199 km,11,24,no,delivered,5,946.26
12323,12323,cosmetics,truck,north,hot,224.1,200–249 km,4,6,no,delivered,4,1176.08
12324,12324,electronics,van,east,rainy,138.8,100–149 km,7,4,yes,failed,2,841.56
12325,12325,documents,van,central,hot,75.4,50–99 km,2,24,no,delivered,4,501.08
12326,12326,furniture,ev van,east,rainy,6.9,0–49 km,7,2,yes,delayed,3,103.64
12327,12327,electronics,truck,west,cold,172.1,150–199 km,5,8,no,delivered,4,987.41
12328,12328,pharmacy,bike,south,hot,56.9,50–99 km,3,24,no,delivered,5,369.64
12329,12329,cosmetics,van,west,hot,73.8,50–99 km,2,24,no,delivered,3,426.81
12330,12330,groceries,bike,east,stormy,101.6,100–149 km,10,4,yes,delayed,2,610.53
12331,12331,electronics,ev van,south,clear,176.1,150–199 km,6,24,no,delivered,5,949.2
12332,12332,furniture,ev bike,south,clear,265.8,250+ km,5,16,no,delivered,4,1408.8
12333,12333,fragile items,van,west,hot,223.5,200–249 km,7,6,yes,failed,1,1287.44
12334,12334,documents,scooter,north,cold,167,150–199 km,5,8,no,delivered,4,1055.6
12335,12335,fragile items,ev bike,central,foggy,31.4,0–49 km,3,8,no,delivered,5,351.2
12336,12336,fragile items,scooter,central,cold,55.4,50–99 km,4,3,yes,delayed,2,353.07
12337,12337,documents,ev bike,central,rainy,81.2,50–99 km,7,3,yes,failed,1,480.63
12338,12338,pharmacy,ev van,central,foggy,178.7,150–199 km,9,24,no,delivered,4,983.47
12339,12339,electronics,scooter,central,foggy,204,200–249 km,8,16,no,delivered,5,1100.94
12340,12340,furniture,truck,central,clear,87.6,50–99 km,3,16,no,delivered,5,478.35
12341,12341,fragile items,bike,east,rainy,168.5,150–199 km,8,8,yes,delayed,2,1038.5
12342,12342,automobile parts,truck,north,stormy,221.3,200–249 km,9,8,yes,delayed,3,1278.35
12343,12343,clothing,ev bike,north,clear,173.3,150–199 km,5,16,no,delivered,4,914.65
12344,12344,pharmacy,bike,north,stormy,291.3,250+ km,13,24,no,delivered,4,1567.89
12345,12345,electronics,ev van,west,stormy,60.5,50–99 km,10,8,yes,delayed,2,504.92
12346,12346,documents,scooter,north,rainy,199.9,150–199 km,11,16,no,delivered,4,1080.74
12347,12347,fragile items,van,north,stormy,15.5,0–49 km,6,16,no,delivered,3,220.18
12348,12348,pharmacy,scooter,central,clear,21,0–49 km,0,2,no,delivered,4,253.91
12349,12349,groceries,ev van,north,stormy,3.6,0–49 km,6,8,no,delivered,4,256.7
12350,12350,automobile parts,ev bike,north,foggy,95.9,50–99 km,8,3,yes,delayed,2,607.92
12351,12351,cosmetics,ev van,east,foggy,9.9,0–49 km,3,24,no,delivered,5,131.73
12352,12352,electronics,van,south,cold,259.7,250+ km,9,7,yes,delayed,2,1404.93
12353,12353,electronics,truck,north,cold,151.6,150–199 km,4,5,no,delivered,5,817.63
12354,12354,pharmacy,truck,west,rainy,213.7,200–249 km,11,16,no,delivered,4,1213.49
12355,12355,fragile items,scooter,east,stormy,209.5,200–249 km,9,6,yes,delayed,2,1184.38
12356,12356,clothing,ev van,east,foggy,267.4,250+ km,13,16,no,delivered,4,1385.33
12357,12357,furniture,ev van,south,cold,31.7,0–49 km,1,16,no,delivered,5,169.33
12358,12358,fragile items,ev van,west,cold,14,0–49 km,2,8,no,delivered,3,191.48
12359,12359,fragile items,van,east,hot,214.2,200–249 km,9,6,yes,delayed,2,1266.71
12360,12360,pharmacy,bike,east,stormy,246.6,200–249 km,10,6,yes,delayed,2,1339.01
12361,12361,automobile parts,bike,central,cold,4.5,0–49 km,1,16,no,delivered,3,146.22
12362,12362,automobile parts,truck,east,stormy,162.8,150–199 km,11,5,yes,delayed,3,896.01
12363,12363,fragile items,ev bike,central,stormy,120.3,100–149 km,10,4,yes,delayed,2,665.93
12364,12364,cosmetics,ev bike,central,rainy,273.5,250+ km,11,7,yes,delayed,3,1541.25
12365,12365,automobile parts,ev bike,north,hot,209.6,200–249 km,5,6,no,delivered,5,1200.69
12366,12366,electronics,ev bike,south,cold,294.3,250+ km,11,7,yes,delayed,3,1632.7206
12367,12367,electronics,ev van,west,stormy,106.2,100–149 km,8,24,no,delivered,5,649.29
12368,12368,furniture,ev van,north,hot,43.2,0–49 km,3,16,no,delivered,4,294.21
12369,12369,cosmetics,van,west,rainy,224,200–249 km,9,16,no,delivered,3,1220.41
12370,12370,automobile parts,ev bike,east,clear,225.5,200–249 km,10,8,yes,delayed,3,1350.8
12371,12371,cosmetics,scooter,south,foggy,126.8,100–149 km,6,16,no,delivered,5,778
12372,12372,documents,ev bike,east,clear,58,50–99 km,3,3,no,delivered,4,392.83
12373,12373,automobile parts,bike,south,cold,24.3,0–49 km,0,8,no,delivered,4,345.82
12374,12374,electronics,bike,east,stormy,192.5,150–199 km,8,16,no,delivered,3,1006.66
12375,12375,electronics,scooter,west,hot,60.4,50–99 km,4,24,no,delivered,5,389.93
12376,12376,cosmetics,truck,east,rainy,23.4,0–49 km,6,24,no,delivered,3,210.27
12377,12377,automobile parts,ev van,central,stormy,191.5,150–199 km,10,16,no,delivered,5,958.4
12378,12378,furniture,truck,east,clear,187.6,150–199 km,4,24,no,delivered,4,1037.18
12379,12379,clothing,truck,central,cold,159.6,150–199 km,4,16,no,delivered,3,873.72
12380,12380,electronics,ev bike,east,hot,227.1,200–249 km,6,6,no,delivered,5,1239.47
12381,12381,automobile parts,ev van,central,rainy,107.8,100–149 km,9,8,yes,delayed,2,747.18
12382,12382,documents,truck,central,cold,155.7,150–199 km,5,16,no,delivered,4,879
12383,12383,pharmacy,ev bike,central,stormy,286.2,250+ km,13,8,yes,delayed,2,1627.42
12384,12384,documents,van,north,foggy,81.5,50–99 km,6,24,no,delivered,3,473.44
12385,12385,clothing,ev van,north,stormy,38.6,0–49 km,5,8,no,delivered,5,318.5
12386,12386,cosmetics,van,central,rainy,115.7,100–149 km,9,24,no,delivered,5,683.2
12387,12387,cosmetics,ev van,west,foggy,151.6,150–199 km,7,16,no,delivered,5,902.36
12388,12388,furniture,ev van,east,clear,241.7,200–249 km,7,6,yes,delayed,2,1374.81
12389,12389,furniture,ev van,west,clear,146.6,100–149 km,7,16,no,delivered,5,776.08
12390,12390,furniture,scooter,north,hot,197.9,150–199 km,5,16,no,delivered,3,1046.44
12391,12391,pharmacy,van,east,stormy,180.2,150–199 km,9,5,yes,delayed,2,1031.73
12392,12392,fragile items,ev bike,north,clear,136.2,100–149 km,6,4,yes,delayed,3,868.64
12393,12393,cosmetics,ev van,west,foggy,239.7,200–249 km,12,16,no,delivered,3,1326.06
12394,12394,documents,truck,east,hot,36.5,0–49 km,2,8,no,delivered,5,321.05
12395,12395,documents,ev bike,west,clear,226.1,200–249 km,7,8,no,delivered,4,1272.95
12396,12396,cosmetics,van,west,cold,188.2,150–199 km,6,16,no,delivered,4,1069.91
12397,12397,pharmacy,ev van,central,rainy,283.7,250+ km,11,7,yes,failed,1,1573.11
12398,12398,groceries,van,east,foggy,87.6,50–99 km,6,8,no,delivered,3,659.08
12399,12399,fragile items,truck,central,stormy,52.2,50–99 km,4,3,yes,delayed,2,319.25
12400,12400,groceries,truck,east,hot,87.8,50–99 km,4,24,no,delivered,5,541.69
12401,12401,groceries,ev van,west,foggy,73.4,50–99 km,4,3,yes,failed,2,550.95
12402,12402,pharmacy,ev bike,south,clear,258.7,250+ km,10,24,no,delivered,4,1375.28
12403,12403,clothing,ev van,east,stormy,193,150–199 km,11,16,no,delivered,4,1078.7
12404,12404,cosmetics,bike,west,foggy,152.8,150–199 km,7,5,yes,delayed,3,831.28
12405,12405,automobile parts,scooter,central,rainy,224.3,200–249 km,9,16,no,delivered,4,1244.5
12406,12406,automobile parts,ev van,central,foggy,19.4,0–49 km,4,16,no,delivered,3,105.49
12407,12407,furniture,bike,south,clear,114.2,100–149 km,5,4,yes,delayed,3,699.45
12408,12408,documents,ev bike,east,stormy,104.8,100–149 km,7,16,no,delivered,5,554.39
12409,12409,furniture,truck,north,hot,276.4,250+ km,8,24,no,delivered,5,1531.82
12410,12410,electronics,van,west,rainy,98.3,50–99 km,8,24,no,delivered,4,586.6
12411,12411,cosmetics,bike,north,foggy,90.9,50–99 km,3,16,no,delivered,5,604.02
12412,12412,groceries,bike,north,stormy,282.1,250+ km,11,7,yes,failed,1,1573.18
12413,12413,clothing,ev van,west,cold,248.2,200–249 km,10,24,no,delivered,4,1314.29
12414,12414,furniture,bike,east,hot,221.9,200–249 km,4,24,no,delivered,5,1246.12
12415,12415,cosmetics,ev bike,north,cold,17.7,0–49 km,2,16,no,delivered,5,128.04
12416,12416,documents,bike,west,clear,75.1,50–99 km,2,3,no,delivered,5,571.87
12417,12417,groceries,van,west,rainy,60.2,50–99 km,4,3,yes,delayed,2,373.95
12418,12418,automobile parts,bike,central,cold,255,250+ km,9,7,yes,failed,1,1401.8
12419,12419,cosmetics,truck,central,rainy,280.5,250+ km,11,24,no,delivered,3,1533.6
12420,12420,fragile items,bike,east,hot,203.5,200–249 km,8,16,no,delivered,4,1110.5
12421,12421,furniture,truck,central,clear,256.6,250+ km,6,24,no,delivered,4,1404.5
12422,12422,furniture,ev van,east,cold,144.2,100–149 km,7,4,yes,delayed,3,859.44
12423,12423,furniture,ev bike,west,rainy,41.5,0–49 km,5,16,no,delivered,5,280.55
12424,12424,furniture,truck,north,hot,221.9,200–249 km,5,24,no,delivered,5,1229.71
12425,12425,clothing,ev van,east,hot,265.1,250+ km,7,8,no,delivered,5,1481.72
12426,12426,electronics,ev bike,south,hot,259.8,250+ km,8,8,yes,delayed,2,1503.58
12427,12427,fragile items,ev bike,central,rainy,62.3,50–99 km,4,8,no,delivered,5,420.83
12428,12428,furniture,truck,west,clear,288.1,250+ km,7,16,no,delivered,4,1482.62
12429,12429,furniture,van,west,cold,133.1,100–149 km,4,24,no,delivered,4,807.43
12430,12430,pharmacy,truck,west,foggy,148.7,100–149 km,3,4,no,delivered,3,859.62
12431,12431,groceries,bike,west,hot,149.1,100–149 km,4,4,no,delivered,3,892.31
12432,12432,automobile parts,ev van,north,rainy,68.3,50–99 km,7,16,no,delivered,5,362.23
12433,12433,furniture,ev van,south,cold,147.8,100–149 km,7,4,yes,delayed,2,793.77
12434,12434,furniture,scooter,central,hot,174.2,150–199 km,3,5,no,delivered,5,980.67
12435,12435,furniture,ev bike,west,stormy,280.7,250+ km,14,7,yes,delayed,2,1481.79
12436,12436,clothing,ev bike,central,stormy,288.1,250+ km,11,8,yes,failed,1,1603.95
12437,12437,clothing,ev van,north,clear,67.8,50–99 km,3,8,no,delivered,4,496.42
12438,12438,clothing,ev van,north,stormy,42.4,0–49 km,7,8,no,delivered,4,401.01
12439,12439,documents,ev bike,west,rainy,64,50–99 km,5,8,no,delivered,3,531.75
12440,12440,clothing,ev van,north,foggy,93,50–99 km,2,16,no,delivered,5,522.93
12441,12441,documents,scooter,north,stormy,162.6,150–199 km,9,16,no,delivered,5,905.37
12442,12442,automobile parts,van,south,clear,136.2,100–149 km,5,8,no,delivered,3,794.47
12443,12443,groceries,bike,west,hot,3.8,0–49 km,1,16,no,delivered,5,95.6674
12444,12444,fragile items,ev van,central,rainy,15.7,0–49 km,4,2,yes,failed,1,251.8
12445,12445,groceries,scooter,central,foggy,219.2,200–249 km,9,24,no,delivered,5,1216.6
12446,12446,fragile items,truck,east,stormy,247.1,200–249 km,10,16,no,delivered,5,1275.97
12447,12447,cosmetics,bike,west,clear,236.3,200–249 km,5,16,no,delivered,5,1324.72
12448,12448,fragile items,scooter,south,rainy,3.6,0–49 km,2,24,no,delivered,4,150.51
12449,12449,documents,ev bike,west,rainy,139.3,100–149 km,10,4,yes,delayed,3,867.82
12450,12450,electronics,scooter,central,clear,280.6,250+ km,9,7,yes,delayed,3,1496.29
12451,12451,documents,truck,west,hot,297.1,250+ km,9,8,yes,delayed,3,1632.7206
12452,12452,cosmetics,van,north,clear,294,250+ km,9,7,yes,delayed,3,1602.62
12453,12453,pharmacy,truck,south,clear,263.5,250+ km,8,8,yes,delayed,2,1455.03
12454,12454,cosmetics,scooter,central,cold,192,150–199 km,5,8,no,delivered,5,1151.23
12455,12455,automobile parts,van,west,stormy,262.7,250+ km,17,16,yes,delayed,3,1378.69
12456,12456,documents,bike,central,rainy,273.2,250+ km,15,16,no,delivered,5,1424.14
12457,12457,groceries,truck,north,hot,173.9,150–199 km,6,5,yes,delayed,2,1028.4
12458,12458,furniture,bike,south,cold,41.2,0–49 km,3,8,no,delivered,3,388.86
12459,12459,clothing,ev bike,east,foggy,53.3,50–99 km,3,8,no,delivered,3,396.59
12460,12460,pharmacy,ev van,west,clear,205.9,200–249 km,4,6,no,delivered,4,1121.83
12461,12461,electronics,van,north,stormy,191.2,150–199 km,9,16,no,delivered,5,1054.25
12462,12462,automobile parts,ev van,west,foggy,125.9,100–149 km,4,24,no,delivered,5,633.13
12463,12463,electronics,van,west,rainy,34.3,0–49 km,6,16,no,delivered,4,317.84
12464,12464,electronics,ev van,east,foggy,66.8,50–99 km,2,16,no,delivered,3,402.19
12465,12465,clothing,truck,central,foggy,297.1,250+ km,9,7,yes,delayed,3,1632.7206
12466,12466,automobile parts,truck,west,foggy,3.6,0–49 km,2,2,yes,delayed,3,194.39
12467,12467,fragile items,van,west,rainy,249.7,200–249 km,10,24,no,delivered,5,1352.9
12468,12468,automobile parts,ev van,east,clear,184.5,150–199 km,5,24,no,delivered,4,1050.42
12469,12469,fragile items,ev bike,central,foggy,13.4,0–49 km,2,24,no,delivered,5,95.6674
12470,12470,automobile parts,van,central,cold,127.9,100–149 km,6,16,no,delivered,5,750.32
12471,12471,furniture,ev bike,south,cold,244.6,200–249 km,7,16,no,delivered,3,1286.93
12472,12472,electronics,van,west,cold,185.5,150–199 km,8,16,no,delivered,5,1042.52
12473,12473,groceries,ev van,east,rainy,277.8,250+ km,10,7,yes,delayed,2,1570.73
12474,12474,clothing,van,central,hot,288.6,250+ km,10,7,yes,delayed,3,1542.8
